Well,DEPTH,GR,DT,NPHI,RHOB
IJS-57,125.8,30.309963,,,
IJS-57,125.9,30.075321,,,
IJS-57,126.0,29.725319,,,
IJS-57,126.1,29.113583,,,
IJS-57,126.2,28.330795,,,
IJS-57,126.3,27.733456,,,
IJS-57,126.4,27.576542,,,
IJS-57,126.5,27.923229,,,
IJS-57,126.6,28.56773,,,
IJS-57,126.7,29.10384,,,
IJS-57,126.8,29.170021,,,
IJS-57,126.9,28.613304,,,
IJS-57,127.0,27.417908,,,
IJS-57,127.1,25.848133,,,
IJS-57,127.2,24.362778,,,
IJS-57,127.3,23.389801,,,
IJS-57,127.4,23.232433,,,
IJS-57,127.5,23.967983,,,
IJS-57,127.6,25.490597,,,
IJS-57,127.7,27.466908,,,
IJS-57,127.8,29.536404,,,
IJS-57,127.9,31.24588,,,
IJS-57,128.0,32.28653,,,
IJS-57,128.1,32.586754,,,
IJS-57,128.2,32.330261,,,
IJS-57,128.3,31.752037,,,
IJS-57,128.4,30.940613,,,
IJS-57,128.5,29.917301,,,
IJS-57,128.6,28.601746,,,
IJS-57,128.7,27.015274,,,
IJS-57,128.8,25.367867,,,
IJS-57,128.9,24.033119,,,
IJS-57,129.0,23.360477,,,
IJS-57,129.1,23.392891,,,
IJS-57,129.2,23.865807,,,
IJS-57,129.3,24.37035,,,
IJS-57,129.4,24.761517,,,
IJS-57,129.5,25.225212,,,
IJS-57,129.6,26.112179,,,
IJS-57,129.7,27.719986,,,
IJS-57,129.8,29.872871,,,
IJS-57,129.9,32.035492,,,
IJS-57,130.0,33.673454,,,
IJS-57,130.1,34.469849,,,
IJS-57,130.2,34.512947,,,
IJS-57,130.3,34.057343,,,
IJS-57,130.4,33.436775,,,
IJS-57,130.5,32.995956,,,
IJS-57,130.6,32.94326,,,
IJS-57,130.7,33.178528,,,
IJS-57,130.8,33.384705,,,
IJS-57,130.9,33.238533,,,
IJS-57,131.0,32.667656,,,
IJS-57,131.1,31.883461,,,
IJS-57,131.2,31.257668,,,
IJS-57,131.3,31.134464,,,
IJS-57,131.4,31.642292,,,
IJS-57,131.5,32.510902,,,
IJS-57,131.6,33.234306,,,
IJS-57,131.7,33.540291,,,
IJS-57,131.8,33.646042,,,
IJS-57,131.9,33.995277,,,
IJS-57,132.0,34.924797,,,
IJS-57,132.1,36.432663,,,
IJS-57,132.2,38.02433,,,
IJS-57,132.3,39.045784,,,
IJS-57,132.4,39.119858,,,
IJS-57,132.5,38.340523,,,
IJS-57,132.6,37.217659,,,
IJS-57,132.7,36.368919,,,
IJS-57,132.8,36.161331,,,
IJS-57,132.9,36.611008,,,
IJS-57,133.0,37.51899,,,
IJS-57,133.1,38.579872,,,
IJS-57,133.2,39.397423,,,
IJS-57,133.3,39.637253,,,
IJS-57,133.4,39.170815,,,
IJS-57,133.5,38.084763,,,
IJS-57,133.6,36.796051,,,
IJS-57,133.7,35.814178,,,
IJS-57,133.8,35.419151,,,
IJS-57,133.9,35.495171,,,
IJS-57,134.0,35.664436,,,
IJS-57,134.1,35.624557,,,
IJS-57,134.2,35.418907,,,
IJS-57,134.3,35.283714,,,
IJS-57,134.4,35.361626,,,
IJS-57,134.5,35.580032,,,
IJS-57,134.6,35.707535,,,
IJS-57,134.7,35.517128,,,
IJS-57,134.8,34.950111,,,
IJS-57,134.9,34.183052,,,
IJS-57,135.0,33.480598,,,
IJS-57,135.1,32.981461,,,
IJS-57,135.2,32.688004,,,
IJS-57,135.3,32.64846,,,
IJS-57,135.4,33.104256,,,
IJS-57,135.5,34.339218,,,
IJS-57,135.6,36.355965,,,
IJS-57,135.7,38.621635,,,
IJS-57,135.8,40.266556,,,
IJS-57,135.9,40.577873,,,
IJS-57,136.0,39.411972,,,
IJS-57,136.1,37.228455,,,
IJS-57,136.2,34.82296,,,
IJS-57,136.3,33.059708,,,
IJS-57,136.4,32.23262,,,
IJS-57,136.5,32.107826,,,
IJS-57,136.6,32.238754,,,
IJS-57,136.7,32.275665,,,
IJS-57,136.8,32.215202,,,
IJS-57,136.9,32.301842,,,
IJS-57,137.0,32.641403,,,
IJS-57,137.1,33.062683,,,
IJS-57,137.2,33.347878,,,
IJS-57,137.3,33.297569,,,
IJS-57,137.4,32.863892,,,
IJS-57,137.5,32.237915,,,
IJS-57,137.6,31.765629,,,
IJS-57,137.7,31.713509,,,
IJS-57,137.8,32.163315,,,
IJS-57,137.9,32.985847,,,
IJS-57,138.0,33.99472,,,
IJS-57,138.1,35.143524,,,
IJS-57,138.2,36.432961,,,
IJS-57,138.3,37.748993,,,
IJS-57,138.4,38.810631,,,
IJS-57,138.5,39.215996,,,
IJS-57,138.6,38.630104,,,
IJS-57,138.7,37.091835,,,
IJS-57,138.8,35.180199,,,
IJS-57,138.9,33.551765,,,
IJS-57,139.0,32.698402,,,
IJS-57,139.1,32.668243,,,
IJS-57,139.2,33.144951,,,
IJS-57,139.3,33.692055,,,
IJS-57,139.4,34.018066,,,
IJS-57,139.5,34.007393,,,
IJS-57,139.6,33.647812,,,
IJS-57,139.7,32.952507,,,
IJS-57,139.8,31.914845,,,
IJS-57,139.9,30.558411,,,
IJS-57,140.0,29.138107,,,
IJS-57,140.1,28.161751,,,
IJS-57,140.2,27.976448,,,
IJS-57,140.3,28.685139,,,
IJS-57,140.4,30.111328,,,
IJS-57,140.5,31.831314,,,
IJS-57,140.6,33.279579,,,
IJS-57,140.7,34.063095,,,
IJS-57,140.8,33.95385,,,
IJS-57,140.9,33.051445,,,
IJS-57,141.0,31.803028,,,
IJS-57,141.1,30.684036,,,
IJS-57,141.2,30.064842,,,
IJS-57,141.3,30.070534,,,
IJS-57,141.4,30.586689,,,
IJS-57,141.5,31.351334,,,
IJS-57,141.6,32.154335,,,
IJS-57,141.7,32.864189,,,
IJS-57,141.8,33.425362,,,
IJS-57,141.9,33.885994,,,
IJS-57,142.0,34.38089,,,
IJS-57,142.1,34.918282,,,
IJS-57,142.2,35.352852,,,
IJS-57,142.3,35.56675,,,
IJS-57,142.4,35.448944,,,
IJS-57,142.5,34.977058,,,
IJS-57,142.6,34.378792,,,
IJS-57,142.7,34.041725,,,
IJS-57,142.8,34.243713,,,
IJS-57,142.9,35.009354,,,
IJS-57,143.0,36.070442,,,
IJS-57,143.1,36.924263,,,
IJS-57,143.2,37.128738,,,
IJS-57,143.3,36.621223,,,
IJS-57,143.4,35.728348,,,
IJS-57,143.5,34.985275,,,
IJS-57,143.6,34.908478,,,
IJS-57,143.7,35.719048,,,
IJS-57,143.8,37.257256,,,
IJS-57,143.9,39.089081,,,
IJS-57,144.0,40.528625,,,
IJS-57,144.1,40.818611,,,
IJS-57,144.2,39.634163,,,
IJS-57,144.3,37.289093,,,
IJS-57,144.4,34.632668,,,
IJS-57,144.5,32.492416,,,
IJS-57,144.6,31.45293,,,
IJS-57,144.7,31.61076,,,
IJS-57,144.8,32.555626,,,
IJS-57,144.9,33.716881,,,
IJS-57,145.0,34.685455,,,
IJS-57,145.1,35.337646,,,
IJS-57,145.2,35.800194,,,
IJS-57,145.3,36.220238,,,
IJS-57,145.4,36.549553,,,
IJS-57,145.5,36.664558,,,
IJS-57,145.6,36.505432,,,
IJS-57,145.7,36.092323,,,
IJS-57,145.8,35.537361,,,
IJS-57,145.9,35.071266,,,
IJS-57,146.0,34.862297,,,
IJS-57,146.1,34.855003,,,
IJS-57,146.2,34.795853,,,
IJS-57,146.3,34.387367,,,
IJS-57,146.4,33.620903,,,
IJS-57,146.5,32.795052,,,
IJS-57,146.6,32.223328,,,
IJS-57,146.7,32.079193,,,
IJS-57,146.8,32.347321,,,
IJS-57,146.9,32.752556,,,
IJS-57,147.0,32.860336,,,
IJS-57,147.1,32.369461,,,
IJS-57,147.2,31.402004,,,
IJS-57,147.3,30.384438,,,
IJS-57,147.4,29.782001,,,
IJS-57,147.5,29.768517,,,
IJS-57,147.6,30.26149,,,
IJS-57,147.7,31.042511,,,
IJS-57,147.8,31.730057,,,
IJS-57,147.9,31.85714,,,
IJS-57,148.0,31.235855,,,
IJS-57,148.1,30.042664,,,
IJS-57,148.2,28.724869,,,
IJS-57,148.3,27.669537,,,
IJS-57,148.4,27.019566,,,
IJS-57,148.5,26.681015,,,
IJS-57,148.6,26.402225,,,
IJS-57,148.7,25.981838,,,
IJS-57,148.8,25.430828,,,
IJS-57,148.9,24.938808,,,
IJS-57,149.0,24.765221,,,
IJS-57,149.1,24.973564,,,
IJS-57,149.2,25.319725,,,
IJS-57,149.3,25.453945,,,
IJS-57,149.4,25.196548,,,
IJS-57,149.5,24.686737,,,
IJS-57,149.6,24.268356,,,
IJS-57,149.7,24.244732,,,
IJS-57,149.8,24.723228,,,
IJS-57,149.9,25.52985,,,
IJS-57,150.0,26.388317,,,
IJS-57,150.1,26.990501,,,
IJS-57,150.2,27.157318,,,
IJS-57,150.3,26.999008,,,
IJS-57,150.4,26.875847,,,
IJS-57,150.5,27.17149,,,
IJS-57,150.6,28.016964,,,
IJS-57,150.7,29.225266,,,
IJS-57,150.8,30.440365,,,
IJS-57,150.9,31.248581,,,
IJS-57,151.0,31.4963,,,
IJS-57,151.1,31.242649,,,
IJS-57,151.2,30.49897,,,
IJS-57,151.3,29.21904,,,
IJS-57,151.4,27.51672,,,
IJS-57,151.5,25.638767,,,
IJS-57,151.6,24.019329,,,
IJS-57,151.7,23.309937,,,
IJS-57,151.8,23.917446,,,
IJS-57,151.9,25.70575,,,
IJS-57,152.0,28.074505,,,
IJS-57,152.1,30.33094,,,
IJS-57,152.2,31.818073,,,
IJS-57,152.3,32.25618,,,
IJS-57,152.4,31.739655,,,
IJS-57,152.5,30.591049,,,
IJS-57,152.6,29.261463,,,
IJS-57,152.7,28.111439,,,
IJS-57,152.8,27.300648,,,
IJS-57,152.9,26.75407,,,
IJS-57,153.0,26.403439,,,
IJS-57,153.1,26.288349,,,
IJS-57,153.2,26.385536,,,
IJS-57,153.3,26.643848,,,
IJS-57,153.4,27.064705,,,
IJS-57,153.5,27.601429,,,
IJS-57,153.6,28.133293,,,
IJS-57,153.7,28.624519,,,
IJS-57,153.8,29.07645,,,
IJS-57,153.9,29.38813,,,
IJS-57,154.0,29.367844,,,
IJS-57,154.1,28.85854,,,
IJS-57,154.2,27.857983,,,
IJS-57,154.3,26.70702,,,
IJS-57,154.4,26.013271,,,
IJS-57,154.5,26.203865,,,
IJS-57,154.6,27.286457,,,
IJS-57,154.7,28.89893,,,
IJS-57,154.8,30.374336,,,
IJS-57,154.9,31.083584,,,
IJS-57,155.0,30.895943,,,
IJS-57,155.1,30.204288,,,
IJS-57,155.2,29.687801,,,
IJS-57,155.3,29.876171,,,
IJS-57,155.4,30.806927,,,
IJS-57,155.5,31.91798,,,
IJS-57,155.6,32.454033,,,
IJS-57,155.7,31.928829,,,
IJS-57,155.8,30.425545,,,
IJS-57,155.9,28.580864,,,
IJS-57,156.0,27.248714,,,
IJS-57,156.1,26.844032,,,
IJS-57,156.2,27.249508,,,
IJS-57,156.3,28.030899,,,
IJS-57,156.4,28.802784,,,
IJS-57,156.5,29.388214,,,
IJS-57,156.6,29.853512,,,
IJS-57,156.7,30.401012,,,
IJS-57,156.8,31.175797,,,
IJS-57,156.9,32.156029,,,
IJS-57,157.0,33.124481,,,
IJS-57,157.1,33.789284,,,
IJS-57,157.2,33.983536,,,
IJS-57,157.3,33.588463,,,
IJS-57,157.4,32.529938,,,
IJS-57,157.5,30.799343,,,
IJS-57,157.6,28.556381,,,
IJS-57,157.7,26.214024,,,
IJS-57,157.8,24.265026,,,
IJS-57,157.9,23.159451,,,
IJS-57,158.0,23.049168,,,
IJS-57,158.1,23.879471,,,
IJS-57,158.2,25.332901,,,
IJS-57,158.3,26.999584,,,
IJS-57,158.4,28.555542,,,
IJS-57,158.5,29.714573,,,
IJS-57,158.6,30.475887,,,
IJS-57,158.7,31.162945,,,
IJS-57,158.8,32.102333,,,
IJS-57,158.9,33.313988,,,
IJS-57,159.0,34.526115,,,
IJS-57,159.1,35.399254,,,
IJS-57,159.2,35.60009,,,
IJS-57,159.3,34.988556,,,
IJS-57,159.4,33.766083,,,
IJS-57,159.5,32.411232,,,
IJS-57,159.6,31.359867,,,
IJS-57,159.7,30.791836,,,
IJS-57,159.8,30.629517,,,
IJS-57,159.9,30.69252,,,
IJS-57,160.0,30.844898,,,
IJS-57,160.1,30.88102,,,
IJS-57,160.2,30.607628,,,
IJS-57,160.3,30.031864,,,
IJS-57,160.4,29.377369,,,
IJS-57,160.5,28.898464,,,
IJS-57,160.6,28.739674,,,
IJS-57,160.7,28.873795,,,
IJS-57,160.8,29.093613,,,
IJS-57,160.9,29.121708,,,
IJS-57,161.0,28.799515,,,
IJS-57,161.1,28.141903,,,
IJS-57,161.2,27.354164,,,
IJS-57,161.3,26.612629,,,
IJS-57,161.4,25.984474,,,
IJS-57,161.5,25.462872,,,
IJS-57,161.6,25.012085,,,
IJS-57,161.7,24.654705,,,
IJS-57,161.8,24.53204,,,
IJS-57,161.9,24.882626,,,
IJS-57,162.0,25.834038,,,
IJS-57,162.1,27.186054,,,
IJS-57,162.2,28.331955,,,
IJS-57,162.3,28.625679,,,
IJS-57,162.4,27.75293,,,
IJS-57,162.5,26.024525,,,
IJS-57,162.6,24.20409,,,
IJS-57,162.7,23.069294,,,
IJS-57,162.8,23.107006,,,
IJS-57,162.9,24.233967,,,
IJS-57,163.0,25.920784,,,
IJS-57,163.1,27.59565,,,
IJS-57,163.2,28.852337,,,
IJS-57,163.3,29.52956,,,
IJS-57,163.4,29.740322,,,
IJS-57,163.5,29.702209,,,
IJS-57,163.6,29.62183,,,
IJS-57,163.7,29.680405,,,
IJS-57,163.8,30.046329,,,
IJS-57,163.9,30.795338,,,
IJS-57,164.0,31.839962,,,
IJS-57,164.1,32.938065,,,
IJS-57,164.2,33.769402,,,
IJS-57,164.3,34.027977,,,
IJS-57,164.4,33.608307,,,
IJS-57,164.5,32.639236,,,
IJS-57,164.6,31.456635,,,
IJS-57,164.7,30.55899,,,
IJS-57,164.8,30.486561,,,
IJS-57,164.9,31.469177,,,
IJS-57,165.0,33.239563,,,
IJS-57,165.1,35.225372,,,
IJS-57,165.2,36.95768,,,
IJS-57,165.3,38.348824,,,
IJS-57,165.4,39.441406,,,
IJS-57,165.5,40.129639,,,
IJS-57,165.6,40.278488,,,
IJS-57,165.7,39.80822,,,
IJS-57,165.8,38.646919,,,
IJS-57,165.9,36.866837,,,
IJS-57,166.0,34.940804,,,
IJS-57,166.1,33.500374,,,
IJS-57,166.2,32.945427,,,
IJS-57,166.3,33.08786,,,
IJS-57,166.4,33.344284,,,
IJS-57,166.5,33.277061,,,
IJS-57,166.6,32.858971,,,
IJS-57,166.7,32.382965,,,
IJS-57,166.8,32.303421,,,
IJS-57,166.9,33.012505,,,
IJS-57,167.0,34.50869,,,
IJS-57,167.1,36.187828,,,
IJS-57,167.2,37.379883,,,
IJS-57,167.3,37.730026,,,
IJS-57,167.4,37.23893,,,
IJS-57,167.5,36.121643,,,
IJS-57,167.6,34.736374,,,
IJS-57,167.7,33.329483,,,
IJS-57,167.8,32.04306,,,
IJS-57,167.9,31.003468,,,
IJS-57,168.0,30.231773,,,
IJS-57,168.1,29.74929,,,
IJS-57,168.2,29.605392,,,
IJS-57,168.3,29.733032,,,
IJS-57,168.4,29.938381,,,
IJS-57,168.5,30.031059,,,
IJS-57,168.6,29.918503,,,
IJS-57,168.7,29.580414,,,
IJS-57,168.8,29.137043,,,
IJS-57,168.9,28.956429,,,
IJS-57,169.0,29.3615,,,
IJS-57,169.1,30.31805,,,
IJS-57,169.2,31.524433,,,
IJS-57,169.3,32.563126,,,
IJS-57,169.4,33.185059,,,
IJS-57,169.5,33.395149,,,
IJS-57,169.6,33.400719,,,
IJS-57,169.7,33.418709,,,
IJS-57,169.8,33.520424,,,
IJS-57,169.9,33.60363,,,
IJS-57,170.0,33.486694,,,
IJS-57,170.1,33.12899,,,
IJS-57,170.2,32.636803,,,
IJS-57,170.3,32.055046,,,
IJS-57,170.4,31.339386,,,
IJS-57,170.5,30.546356,,,
IJS-57,170.6,30.054241,,,
IJS-57,170.7,30.338253,,,
IJS-57,170.8,31.657104,,,
IJS-57,170.9,33.749352,,,
IJS-57,171.0,35.973412,,,
IJS-57,171.1,37.697952,,,
IJS-57,171.2,38.433372,,,
IJS-57,171.3,38.13485,,,
IJS-57,171.4,37.102631,,,
IJS-57,171.5,35.80574,,,
IJS-57,171.6,34.625961,,,
IJS-57,171.7,33.717781,,,
IJS-57,171.8,33.046669,,,
IJS-57,171.9,32.612885,,,
IJS-57,172.0,32.460564,,,
IJS-57,172.1,32.515396,,,
IJS-57,172.2,32.481911,,,
IJS-57,172.3,32.057846,,,
IJS-57,172.4,31.245533,,,
IJS-57,172.5,30.354736,,,
IJS-57,172.6,29.678783,,,
IJS-57,172.7,29.377201,,,
IJS-57,172.8,29.522385,,,
IJS-57,172.9,30.013149,,,
IJS-57,173.0,30.586811,,,
IJS-57,173.1,30.916492,,,
IJS-57,173.2,30.800014,,,
IJS-57,173.3,30.277588,,,
IJS-57,173.4,29.511078,,,
IJS-57,173.5,28.602077,,,
IJS-57,173.6,27.698486,,,
IJS-57,173.7,26.943844,,,
IJS-57,173.8,26.429821,,,
IJS-57,173.9,26.212143,,,
IJS-57,174.0,26.374832,,,
IJS-57,174.1,27.03014,,,
IJS-57,174.2,28.172516,,,
IJS-57,174.3,29.593315,,,
IJS-57,174.4,30.938511,,,
IJS-57,174.5,32.004395,,,
IJS-57,174.6,32.882378,,,
IJS-57,174.7,33.826447,,,
IJS-57,174.8,34.961075,,,
IJS-57,174.9,36.060234,,,
IJS-57,175.0,36.725082,,,
IJS-57,175.1,36.573685,,,
IJS-57,175.2,35.475662,,,
IJS-57,175.3,33.734657,,,
IJS-57,175.4,32.035057,,,
IJS-57,175.5,31.089005,,,
IJS-57,175.6,31.296879,,,
IJS-57,175.7,32.668442,,,
IJS-57,175.8,34.827202,,,
IJS-57,175.9,37.127808,,,
IJS-57,176.0,38.837517,,,
IJS-57,176.1,39.419106,,,
IJS-57,176.2,38.75692,,,
IJS-57,176.3,37.476967,,,
IJS-57,176.4,36.566429,,,
IJS-57,176.5,36.761032,,,
IJS-57,176.6,38.128784,,,
IJS-57,176.7,40.031792,,,
IJS-57,176.8,41.366333,,,
IJS-57,176.9,41.327393,,,
IJS-57,177.0,39.817207,,,
IJS-57,177.1,37.548294,,,
IJS-57,177.2,35.534164,,,
IJS-57,177.3,34.55204,,,
IJS-57,177.4,34.612518,,,
IJS-57,177.5,35.078148,,,
IJS-57,177.6,35.195114,,,
IJS-57,177.7,34.567886,,,
IJS-57,177.8,33.211594,,,
IJS-57,177.9,31.576229,,,
IJS-57,178.0,30.227932,,,
IJS-57,178.1,29.656761,,,
IJS-57,178.2,30.110672,,,
IJS-57,178.3,31.456127,,,
IJS-57,178.4,33.240349,,,
IJS-57,178.5,34.789597,,,
IJS-57,178.6,35.508812,,,
IJS-57,178.7,35.165833,,,
IJS-57,178.8,34.067535,,,
IJS-57,178.9,32.880013,,,
IJS-57,179.0,32.29538,,,
IJS-57,179.1,32.578423,,,
IJS-57,179.2,33.564095,,,
IJS-57,179.3,34.79335,,,
IJS-57,179.4,35.810478,,,
IJS-57,179.5,36.361282,,,
IJS-57,179.6,36.407356,,,
IJS-57,179.7,35.965538,,,
IJS-57,179.8,35.107788,,,
IJS-57,179.9,33.969376,,,
IJS-57,180.0,32.657425,,,
IJS-57,180.1,31.275005,,,
IJS-57,180.2,29.796928,,,
IJS-57,180.3,28.211033,,,
IJS-57,180.4,26.582241,,,
IJS-57,180.5,25.116184,,,
IJS-57,180.6,24.204071,,,
IJS-57,180.7,24.16571,,,
IJS-57,180.8,25.175808,,,
IJS-57,180.9,27.045204,,,
IJS-57,181.0,29.277496,,,
IJS-57,181.1,31.375229,,,
IJS-57,181.2,32.825951,,,
IJS-57,181.3,33.411072,,,
IJS-57,181.4,33.193665,,,
IJS-57,181.5,32.555595,,,
IJS-57,181.6,31.904232,,,
IJS-57,181.7,31.537285,,,
IJS-57,181.8,31.495621,,,
IJS-57,181.9,31.731689,,,
IJS-57,182.0,32.202423,,,
IJS-57,182.1,32.963333,,,
IJS-57,182.2,34.098602,,,
IJS-57,182.3,35.530388,,,
IJS-57,182.4,36.791328,,,
IJS-57,182.5,37.168846,,,
IJS-57,182.6,36.275681,,,
IJS-57,182.7,34.277313,,,
IJS-57,182.8,31.869175,,,
IJS-57,182.9,29.874741,,,
IJS-57,183.0,28.919563,,,
IJS-57,183.1,29.323093,,,
IJS-57,183.2,30.93047,,,
IJS-57,183.3,33.062607,,,
IJS-57,183.4,34.96637,,,
IJS-57,183.5,36.250565,,,
IJS-57,183.6,36.873421,,,
IJS-57,183.7,37.079247,,,
IJS-57,183.8,37.096825,,,
IJS-57,183.9,36.986984,,,
IJS-57,184.0,36.697495,,,
IJS-57,184.1,36.113876,,,
IJS-57,184.2,35.291611,,,
IJS-57,184.3,34.595818,,,
IJS-57,184.4,34.473717,,,
IJS-57,184.5,35.051277,,,
IJS-57,184.6,35.948273,,,
IJS-57,184.7,36.554237,,,
IJS-57,184.8,36.526047,,,
IJS-57,184.9,36.120018,,,
IJS-57,185.0,35.965172,,,
IJS-57,185.1,36.539314,,,
IJS-57,185.2,37.838135,,,
IJS-57,185.3,39.30249,,,
IJS-57,185.4,40.088638,,,
IJS-57,185.5,39.747459,,,
IJS-57,185.6,38.51226,,,
IJS-57,185.7,37.045288,,,
IJS-57,185.8,35.886124,,,
IJS-57,185.9,35.176117,,,
IJS-57,186.0,34.741867,,,
IJS-57,186.1,34.328011,,,
IJS-57,186.2,33.814865,,,
IJS-57,186.3,33.256454,,,
IJS-57,186.4,32.763992,,,
IJS-57,186.5,32.354095,,,
IJS-57,186.6,31.870972,,,
IJS-57,186.7,31.263317,,,
IJS-57,186.8,30.713428,,,
IJS-57,186.9,30.433197,,,
IJS-57,187.0,30.479221,,,
IJS-57,187.1,30.701263,,,
IJS-57,187.2,30.915848,,,
IJS-57,187.3,31.066219,,,
IJS-57,187.4,31.172325,,,
IJS-57,187.5,31.228451,,,
IJS-57,187.6,31.167011,,,
IJS-57,187.7,30.859974,,,
IJS-57,187.8,30.193829,,,
IJS-57,187.9,29.357681,,,
IJS-57,188.0,28.82869,,,
IJS-57,188.1,29.054085,,,
IJS-57,188.2,30.090271,,,
IJS-57,188.3,31.62307,,,
IJS-57,188.4,33.133476,,,
IJS-57,188.5,34.160637,,,
IJS-57,188.6,34.545959,,,
IJS-57,188.7,34.491486,,,
IJS-57,188.8,34.444527,,,
IJS-57,188.9,34.843849,,,
IJS-57,189.0,35.769241,,,
IJS-57,189.1,36.854126,,,
IJS-57,189.2,37.545792,,,
IJS-57,189.3,37.436401,,,
IJS-57,189.4,36.383682,,,
IJS-57,189.5,34.610352,,,
IJS-57,189.6,32.572342,,,
IJS-57,189.7,30.804676,,,
IJS-57,189.8,29.629143,,,
IJS-57,189.9,29.118946,,,
IJS-57,190.0,29.15416,,,
IJS-57,190.1,29.550346,,,
IJS-57,190.2,30.147827,,,
IJS-57,190.3,30.785381,,,
IJS-57,190.4,31.346989,,,
IJS-57,190.5,31.836098,,,
IJS-57,190.6,32.345001,,,
IJS-57,190.7,32.956993,,,
IJS-57,190.8,33.652634,,,
IJS-57,190.9,34.275024,,,
IJS-57,191.0,34.707344,,,
IJS-57,191.1,34.958588,,,
IJS-57,191.2,35.252129,,,
IJS-57,191.3,36.040283,,,
IJS-57,191.4,37.650391,,,
IJS-57,191.5,39.971191,,,
IJS-57,191.6,42.446861,,,
IJS-57,191.7,44.119774,,,
IJS-57,191.8,44.330391,,,
IJS-57,191.9,43.009087,,,
IJS-57,192.0,40.694038,,,
IJS-57,192.1,38.075188,,,
IJS-57,192.2,35.853394,,,
IJS-57,192.3,34.275116,,,
IJS-57,192.4,33.124329,,,
IJS-57,192.5,32.177879,,,
IJS-57,192.6,31.409657,,,
IJS-57,192.7,30.929569,,,
IJS-57,192.8,30.851768,,,
IJS-57,192.9,31.051025,,,
IJS-57,193.0,31.329132,,,
IJS-57,193.1,31.615101,,,
IJS-57,193.2,32.02726,,,
IJS-57,193.3,32.676285,,,
IJS-57,193.4,33.567612,,,
IJS-57,193.5,34.521126,,,
IJS-57,193.6,35.133949,,,
IJS-57,193.7,35.108429,,,
IJS-57,193.8,34.542465,,,
IJS-57,193.9,33.956871,,,
IJS-57,194.0,34.004013,,,
IJS-57,194.1,34.979012,,,
IJS-57,194.2,36.609932,,,
IJS-57,194.3,38.319221,,,
IJS-57,194.4,39.41201,,,
IJS-57,194.5,39.376747,,,
IJS-57,194.6,38.203491,,,
IJS-57,194.7,36.431313,,,
IJS-57,194.8,34.897575,,,
IJS-57,194.9,34.258972,,,
IJS-57,195.0,34.68235,,,
IJS-57,195.1,35.89016,,,
IJS-57,195.2,37.305298,,,
IJS-57,195.3,38.342888,,,
IJS-57,195.4,38.596573,,,
IJS-57,195.5,38.049538,,,
IJS-57,195.6,37.109604,,,
IJS-57,195.7,36.270058,,,
IJS-57,195.8,35.851303,,,
IJS-57,195.9,35.999535,,,
IJS-57,196.0,36.70697,,,
IJS-57,196.1,37.727539,,,
IJS-57,196.2,38.68425,,,
IJS-57,196.3,39.328575,,,
IJS-57,196.4,39.652222,,,
IJS-57,196.5,39.717247,,,
IJS-57,196.6,39.48037,,,
IJS-57,196.7,38.843414,,,
IJS-57,196.8,37.827293,,,
IJS-57,196.9,36.573891,,,
IJS-57,197.0,35.342354,,,
IJS-57,197.1,34.396194,,,
IJS-57,197.2,33.775444,,,
IJS-57,197.3,33.265556,,,
IJS-57,197.4,32.508369,,,
IJS-57,197.5,31.388229,,,
IJS-57,197.6,30.31308,,,
IJS-57,197.7,29.798656,,,
IJS-57,197.8,30.012409,,,
IJS-57,197.9,30.663589,,,
IJS-57,198.0,31.27639,,,
IJS-57,198.1,31.403851,,,
IJS-57,198.2,30.895164,,,
IJS-57,198.3,30.00388,,,
IJS-57,198.4,29.275154,,,
IJS-57,198.5,29.187122,,,
IJS-57,198.6,29.785942,,,
IJS-57,198.7,30.566814,,,
IJS-57,198.8,30.946629,,,
IJS-57,198.9,30.67149,,,
IJS-57,199.0,29.926838,,,
IJS-57,199.1,29.256981,,,
IJS-57,199.2,29.344795,,,
IJS-57,199.3,30.488419,,,
IJS-57,199.4,32.319763,,,
IJS-57,199.5,33.921974,,,
IJS-57,199.6,34.479042,,,
IJS-57,199.7,33.71051,,,
IJS-57,199.8,32.124779,,,
IJS-57,199.9,30.556831,,,
IJS-57,200.0,29.603619,,,
IJS-57,200.1,29.399151,,,
IJS-57,200.2,29.694477,,,
IJS-57,200.3,30.093376,,,
IJS-57,200.4,30.454247,,,
IJS-57,200.5,30.956158,,,
IJS-57,200.6,31.708588,,,
IJS-57,200.7,32.586365,,,
IJS-57,200.8,33.355003,,,
IJS-57,200.9,33.634651,,,
IJS-57,201.0,33.169434,,,
IJS-57,201.1,32.047607,,,
IJS-57,201.2,30.605934,,,
IJS-57,201.3,29.220013,,,
IJS-57,201.4,28.432648,,,
IJS-57,201.5,28.671875,,,
IJS-57,201.6,29.987511,,,
IJS-57,201.7,31.992638,,,
IJS-57,201.8,34.168762,,,
IJS-57,201.9,35.959793,,,
IJS-57,202.0,36.875488,,,
IJS-57,202.1,36.816902,,,
IJS-57,202.2,35.929115,,,
IJS-57,202.3,34.547623,,,
IJS-57,202.4,33.120468,,,
IJS-57,202.5,32.138588,,,
IJS-57,202.6,31.967716,,,
IJS-57,202.7,32.81118,,,
IJS-57,202.8,34.486298,,,
IJS-57,202.9,36.437477,,,
IJS-57,203.0,37.979645,,,
IJS-57,203.1,38.651695,,,
IJS-57,203.2,38.312096,,,
IJS-57,203.3,37.271744,,,
